"EisaiShishoka_ID","TekiyoKaishi_DT","TekiyoShuryo_DT","KeishoMotoRecord_KEY","KeishoSakiRecord_KEY","Del_FLG","Sakuseisha_ID","Sakusei_DT","SakuseiProgram_ID","Koshinsha_ID","Koshin_DT","KoshinProgram_ID","DaihyoDairiten_CD","JissekiShukeiKaiso","KozaDairiten_CD","Shishoka_CD","JissekiShukeiName_KJ","JissekiShukeiName_RKJ","JissekiShukeiName_KN","Jusho_CD","Jusho_KJ","Jusho_KJ_Clean","JushoBanchi_KJ","JushoBanchi_KN","TEL_NO","JissekiShukeiPrint_CD","ShiryoHaisoSaki_CD","HansokuShiten_CD","KuriniKai_KBN","KuriniKaiHenko_FLG","IyakuSo_KBN","Oncology_Mitoroku_Site","Hokatu_Mitoroku_Site","I_MitorokuShiten_CD","Yaku_MitorokuShiten_CD","Data_Status"
"3006165","04/01/2026 00:00:00","12/31/9999 00:00:00","0","0","0","itg36186","03/05/2026 00:00:00","PVU_XP_1302","itg45886","03/31/2026 11:21:52","PVU_XP_1302","13149","0000001070","22024","000","掛川支店","掛川","ｶｹｶﾞﾜ ｼﾃﾝ","22213","静岡県掛川市長谷１４５１番地","","","","","115","","52","","","1","69","69","","16","10"
"3006166","04/01/2026 00:00:00","12/31/9999 00:00:00","0","0","0","itg36186","03/05/2026 00:00:00","PVU_XP_1302","itg45886","03/31/2026 11:21:52","PVU_XP_1302","13149","0000001080","22024","000","藤枝支店","藤枝","ﾌｼﾞｴﾀﾞ ｼﾃﾝ","22214","静岡県藤枝市岡部町内谷９３３－１","","","","","130","","52","","","1","69","69","","16","10"
"3006167","04/01/2026 00:00:00","12/31/9999 00:00:00","0","0","0","itg36186","03/05/2026 00:00:00","PVU_XP_1302","itg45886","03/31/2026 11:21:52","PVU_XP_1302","13149","0000001099","22024","000","静岡営業部その他","静岡その他","ｼｽﾞｵｶｴｲｷﾞｮｳﾌﾞ ｿﾉﾀ","22102","静岡県静岡市駿河区豊田３丁目８－６","","","","","140","","52","","","1","69","69","","16","10"
"3006168","04/01/2026 00:00:00","12/31/9999 00:00:00","0","0","0","itg36186","03/05/2026 00:00:00","PVU_XP_1302","itg45886","03/31/2026 11:21:52","PVU_XP_1302","13149","0000002000","22024","000","愛知第一営業部","愛知１","ｱｲﾁ ﾀﾞｲ1ｴｲｷﾞﾖｳﾌﾞ","23103","愛知県名古屋市北区清水４丁目１４－１８","","","","","280","","52","","","1","69","69","","16","10"
"3006169","04/01/2026 00:00:00","12/31/9999 00:00:00","0","0","0","itg36186","03/05/2026 00:00:00","PVU_XP_1302","itg45886","03/31/2026 11:21:52","PVU_XP_1302","13149","0000002010","22024","000","名古屋病院支店","名古屋病院","ﾅｺﾞﾔﾋﾞﾖｳｲﾝｼﾃﾝ","23103","愛知県名古屋市北区清水４丁目１４－１８","","","","","160","","52","","","1","69","69","","16","10"
"3006170","04/01/2026 00:00:00","12/31/9999 00:00:00","0","0","0","itg36186","03/05/2026 00:00:00","PVU_XP_1302","itg45886","03/31/2026 11:21:52","PVU_XP_1302","13149","0000002020","22024","000","名古屋北支店","名古屋北","ﾅｺﾞﾔ ｷﾀ ｼﾃﾝ","23103","愛知県名古屋市北区清水４丁目１４－１８","","","","","180","","52","","","1","69","69","","16","10"
"3006171","04/01/2026 00:00:00","12/31/9999 00:00:00","0","0","0","itg36186","03/05/2026 00:00:00","PVU_XP_1302","itg45886","03/31/2026 11:21:52","PVU_XP_1302","13149","0000002030","22024","000","名古屋西支店","名古屋西","ﾅｺﾞﾔ ﾆｼ ｼﾃﾝ","23110","愛知県名古屋市中川区柳森町１０２１号","","","","052-365-3950","205","","52","","","1","69","69","","16","10"
"3006172","04/02/2026 00:00:00","12/31/9999 00:00:00","0","0","0","itg36186","03/05/2026 00:00:00","PVU_XP_1302","itg45886","03/31/2026 11:21:52","PVU_XP_1302","13149","0000002040","22024","000","一宮支店","一宮","ｲﾁﾉﾐﾔ ｼﾃﾝ","23203","愛知県一宮市小信中島川東３","","","","0586-63-4333","220","","52","","","1","69","69","","16","10"
"3006173","04/01/2026 00:00:00","12/31/9999 00:00:00","0","0","0","itg36186","03/05/2026 00:00:00","PVU_XP_1302","itg45886","03/31/2026 11:21:52","PVU_XP_1302","13149","0000002050","22024","000","一宮第二支店","一宮２","ｲﾁﾉﾐﾔ ﾀﾞｲ2ｼﾃﾝ","23203","愛知県一宮市小信中島川東３","","","","0586-63-4334","235","","52","","","1","69","69","","16","10"
"3006174","04/01/2026 00:00:00","12/31/9999 00:00:00","0","0","0","itg36186","03/05/2026 00:00:00","PVU_XP_1302","itg45886","03/31/2026 11:21:52","PVU_XP_1302","13149","0000002060","22024","000","名古屋東支店","名古屋東","ﾅｺﾞﾔ ﾋｶﾞｼ ｼﾃﾝ","23115","愛知県名古屋市名東区梅森坂５丁目１０３－１","","","","052-847-4013","255","","52","","","1","69","69","","16","10"
"3006175","04/01/2026 00:00:00","12/31/9999 00:00:00","0","0","0","itg36186","03/05/2026 00:00:00","PVU_XP_1302","itg45886","03/31/2026 11:21:52","PVU_XP_1302","13149","0000002070","22024","000","名古屋南支店","名古屋南","ﾅｺﾞﾔﾐﾅﾐｼﾃﾝ","23115","愛知県名古屋市名東区梅森坂５丁目１０３－１","","","","052-847-4012","275","","52","","","1","69","69","","16","10"
"3006176","04/01/2026 00:00:00","12/31/9999 00:00:00","0","0","0","itg36186","03/05/2026 00:00:00","PVU_XP_1302","itg45886","03/31/2026 11:21:52","PVU_XP_1302","13149","0000003000","22024","000","愛知第二営業部","愛知２","ｱｲﾁ ﾀﾞｲ2ｴｲｷﾞﾖｳﾌﾞ","23115","愛知県名古屋市名東区梅森坂５丁目１０３－１","","","","052-847-4015","355","","52","","","1","69","69","","16","10"
"3006177","04/01/2026 00:00:00","12/31/9999 00:00:00","0","0","0","itg36186","03/05/2026 00:00:00","PVU_XP_1302","itg45886","03/31/2026 11:21:52","PVU_XP_1302","13149","0000003010","22024","000","岡崎第一支店","岡崎１","ｵｶｻﾞｷ ﾀﾞｲ1ｼﾃﾝ","23202","愛知県岡崎市富永町福塚５－１","","","","","295","","52","","","1","69","69","","16","10"
"3006178","04/01/2026 00:00:00","12/31/9999 00:00:00","0","0","0","itg36186","03/05/2026 00:00:00","PVU_XP_1302","itg45886","03/31/2026 11:21:52","PVU_XP_1302","13149","0000003020","22024","000","岡崎第二支店","岡崎２","ｵｶｻﾞｷ ﾀﾞｲ2ｼﾃﾝ","23202","愛知県岡崎市富永町福塚５－１","","","","","310","","52","","","1","69","69","","16","10"
"3006179","04/01/2026 00:00:00","12/31/9999 00:00:00","0","0","0","itg36186","03/05/2026 00:00:00","PVU_XP_1302","itg45886","03/31/2026 11:21:52","PVU_XP_1302","13149","0000003030","22024","000","豊橋支店","豊橋","ﾄﾖﾊｼ ｼﾃﾝ","23201","愛知県豊橋市大村町橋元８１","","","","","325","","52","","","1","69","69","","16","10"
"3006180","04/01/2026 00:00:00","12/31/9999 00:00:00","0","0","0","itg36186","03/05/2026 00:00:00","PVU_XP_1302","itg45886","03/31/2026 11:21:52","PVU_XP_1302","13149","0000003040","22024","000","半田支店","半田","ﾊﾝﾀﾞ ｼﾃﾝ","23205","愛知県半田市柊町５丁目５２－２","","","","","340","","52","","","1","69","69","","16","10"
"3006181","04/01/2026 00:00:00","12/31/9999 00:00:00","0","0","0","itg36186","03/05/2026 00:00:00","PVU_XP_1302","itg45886","03/31/2026 11:21:52","PVU_XP_1302","13149","0000003099","22024","000","愛知第二営業部その他","愛知２他","ｱｲﾁﾀﾞｲ2ｴｲｷﾞｮｳﾌﾞ ｿﾉﾀ","23000","愛知県","","","","","350","","52","","","3","69","69","","16","10"
"3006182","04/01/2026 00:00:00","12/31/9999 00:00:00","0","0","0","itg36186","03/05/2026 00:00:00","PVU_XP_1302","itg45886","03/31/2026 11:21:52","PVU_XP_1302","13149","0000004000","22024","000","岐阜営業部","岐阜","ｷﾞﾌｴｲｷﾞﾖｳﾌﾞ","21302","岐阜県羽島郡岐南町野中４丁目９３","","","","058-248-7093","445","","52","","","3","69","69","","16","10"
"3006183","04/01/2026 00:00:00","12/31/9999 00:00:00","0","0","0","itg36186","03/05/2026 00:00:00","PVU_XP_1302","itg45886","03/31/2026 11:21:52","PVU_XP_1302","13149","0000004010","22024","000","岐阜第一支店","岐阜１","ｷﾞﾌﾀﾞｲ1ｼﾃﾝ","21302","岐阜県羽島郡岐南町野中４丁目９３","","","","058-248-7093","370","","52","","","1","69","69","","16","10"
"3006184","04/01/2026 00:00:00","12/31/9999 00:00:00","0","0","0","itg36186","03/05/2026 00:00:00","PVU_XP_1302","itg45886","03/31/2026 11:21:52","PVU_XP_1302","13149","0000004020","22024","000","岐阜第二支店","岐阜２","ｷﾞﾌﾀﾞｲ2ｼﾃﾝ","21302","岐阜県羽島郡岐南町野中４丁目９３","","","","058-248-7089","385","","52","","","1","69","69","","16","10"
"3006185","04/01/2026 00:00:00","12/31/9999 00:00:00","0","0","0","itg36186","03/05/2026 00:00:00","PVU_XP_1302","itg45886","03/31/2026 11:21:52","PVU_XP_1302","13149","0000004030","22024","000","大垣支店","大垣","ｵｵｶﾞｷｼﾃﾝ","21202","岐阜県大垣市万石３丁目３１－２","","","","0584-75-1122","395","","52","","","1","69","69","","16","10"
"3006186","04/01/2026 00:00:00","12/31/9999 00:00:00","0","0","0","itg36186","03/05/2026 00:00:00","PVU_XP_1302","itg45886","03/31/2026 11:21:52","PVU_XP_1302","13149","0000004040","22024","000","多治見支店","多治見","ﾀｼﾞﾐｼﾃﾝ","21204","岐阜県多治見市小泉町１丁目２１－３","","","","0572-27-1090","410","","52","","","1","69","69","","16","10"
"3006187","04/01/2026 00:00:00","12/31/9999 00:00:00","0","0","0","itg36186","03/05/2026 00:00:00","PVU_XP_1302","itg45886","03/31/2026 11:21:52","PVU_XP_1302","13149","0000004050","22024","000","美濃加茂支店","美濃加茂","ﾐﾉｶﾓ ｼﾃﾝ","21211","岐阜県美濃加茂市蜂屋町上蜂屋字石塚３５０１－７","","","","0574-25-4451","420","","52","","","1","69","69","","16","10"
"3006188","04/01/2026 00:00:00","12/31/9999 00:00:00","0","0","0","itg36186","03/05/2026 00:00:00","PVU_XP_1302","itg45886","03/31/2026 11:21:52","PVU_XP_1302","13149","0000004060","22024","000","高山支店","高山","ﾀｶﾔﾏ ｼﾃﾝ","21203","岐阜県高山市新宮町７３１－１６","","","","","430","","52","","","3","69","69","","16","10"
"3006189","04/01/2026 00:00:00","12/31/9999 00:00:00","0","0","0","itg36186","03/05/2026 00:00:00","PVU_XP_1302","itg45886","03/31/2026 11:21:52","PVU_XP_1302","13149","0000004099","22024","000","岐阜営業部その他","岐阜その他","ｷﾞﾌｴｲｷﾞｮｳﾌﾞ ｿﾉﾀ","21000","岐阜県","","","","","440","","52","","","1","69","69","","16","10"
"3006190","04/01/2026 00:00:00","12/31/9999 00:00:00","0","0","0","itg36186","03/05/2026 00:00:00","PVU_XP_1302","itg45886","03/31/2026 11:21:52","PVU_XP_1302","13149","0000005000","22024","000","三重営業部","三重","ﾐｴｴｲｷﾞﾖｳﾌﾞ","24203","三重県伊勢市楠部町字尾崎３１８７","","","","","525","","52","","","1","69","69","","16","10"
"3006191","04/01/2026 00:00:00","12/31/9999 00:00:00","0","0","0","itg36186","03/05/2026 00:00:00","PVU_XP_1302","itg45886","03/31/2026 11:21:52","PVU_XP_1302","13149","0000005010","22024","000","伊勢支店","伊勢","ｲｾ ｼﾃﾝ","24203","三重県伊勢市楠部町字尾崎３１８７","","","","","465","","52","","","1","69","69","","16","10"
"3006192","04/01/2026 00:00:00","12/31/9999 00:00:00","0","0","0","itg36186","03/05/2026 00:00:00","PVU_XP_1302","itg45886","03/31/2026 11:21:52","PVU_XP_1302","13149","0000005020","22024","000","三重中勢支店","三重中勢","ﾐｴ ﾁﾕｳｾｲ ｼﾃﾝ","24201","三重県津市高茶屋小森町２６７１－１","","","","","480","","52","","","1","69","69","","16","10"
"3006193","04/01/2026 00:00:00","12/31/9999 00:00:00","0","0","0","itg36186","03/05/2026 00:00:00","PVU_XP_1302","itg45886","03/31/2026 11:21:52","PVU_XP_1302","13149","0000005030","22024","000","三重北勢支店","三重北勢","ﾐｴ ﾎｸｾｲ ｼﾃﾝ","24202","三重県四日市市城西町６－２９","","","","","500","","52","","","1","69","69","","16","10"
"3006194","04/01/2026 00:00:00","12/31/9999 00:00:00","0","0","0","itg36186","03/05/2026 00:00:00","PVU_XP_1302","itg45886","03/31/2026 11:21:52","PVU_XP_1302","13149","0000005040","22024","000","上野支店","上野","ｳｴﾉ ｼﾃﾝ","24216","三重県伊賀市上之庄字中丁田１９１－３","","","","","510","","52","","","1","69","69","","16","10"
"3006195","04/01/2026 00:00:00","12/31/9999 00:00:00","0","0","0","itg36186","03/05/2026 00:00:00","PVU_XP_1302","itg45886","03/31/2026 11:21:52","PVU_XP_1302","13149","0000005099","22024","000","三重営業部その他","三重その他","ﾐｴｴｲｷﾞｮｳﾌﾞ ｿﾉﾀ","24000","三重県","","","","","520","","52","","","1","69","69","","16","10"
"3006196","04/02/2026 00:00:00","12/31/9999 00:00:00","0","0","0","itg36186","03/05/2026 00:00:00","PVU_XP_1302","itg45886","03/31/2026 11:21:52","PVU_XP_1302","13149","0000006000","22024","000","東海スタッフ","スタッフ","ﾄｳｶｲ ｽﾀﾂﾌ","23103","愛知県名古屋市北区清水４丁目１４－１８","","","","","540","","52","","","3","69","69","","16","10"
"3006197","04/02/2026 00:00:00","12/31/9999 00:00:00","0","0","0","itg36186","03/05/2026 00:00:00","PVU_XP_1302","itg45886","03/31/2026 11:21:52","PVU_XP_1302","13149","0000006010","22024","000","東海スタッフ","スタッフ","ﾄｳｶｲ ｽﾀﾂﾌ","23103","愛知県名古屋市北区清水４丁目１４－１８","","","","","535","","52","","","3","69","69","","16","10"
"3006198","04/01/2026 00:00:00","12/31/9999 00:00:00","0","0","0","itg36186","03/05/2026 00:00:00","PVU_XP_1302","itg45886","03/31/2026 11:21:52","PVU_XP_1302","13149","0000001000","27004","000","大阪第一営業部","大阪１","ｵｵｻｶﾀﾞｲ1ｴｲｷﾞﾖｳﾌﾞ","27128","大阪府大阪市中央区石町２丁目","","","","","080","","53","","","1","69","69","","19","10"
"3006199","04/01/2026 00:00:00","12/31/9999 00:00:00","0","0","0","itg36186","03/05/2026 00:00:00","PVU_XP_1302","itg45886","03/31/2026 11:21:52","PVU_XP_1302","13149","0000001010","27004","000","大阪中央病院支店","大阪中央病","ｵｵｻｶﾁﾕｳｵｳﾋﾞﾖｳｲﾝｼﾃﾝ","27127","大阪府大阪市北区長柄東２丁目９－４６","","","","06-4800-1262","015","","53","","","1","69","69","","19","10"
"3006200","04/01/2026 00:00:00","12/31/9999 00:00:00","0","0","0","itg36186","03/05/2026 00:00:00","PVU_XP_1302","itg45886","03/31/2026 11:21:52","PVU_XP_1302","13149","0000001020","27004","000","大阪中央第一支店","大阪中央１","ｵｵｻｶﾁﾕｵｳﾀﾞｲ1ｼﾃﾝ","27127","大阪府大阪市北区長柄東２丁目９－４６","","","","06-4800-1265","030","","53","","","1","69","69","","19","10"
"3006201","04/01/2026 00:00:00","12/31/9999 00:00:00","0","0","0","itg36186","03/05/2026 00:00:00","PVU_XP_1302","itg45886","03/31/2026 11:21:52","PVU_XP_1302","13149","0000001030","27004","000","大阪中央第二支店","大阪中央２","ｵｵｻｶﾁﾕｵｳﾀﾞｲ2ｼﾃﾝ","27127","大阪府大阪市北区長柄東２丁目９－４６","","","","06-4800-1266","045","","53","","","1","69","69","","19","10"
"3006202","04/01/2026 00:00:00","12/31/9999 00:00:00","0","0","0","itg36186","03/05/2026 00:00:00","PVU_XP_1302","itg45886","03/31/2026 11:21:52","PVU_XP_1302","13149","0000001040","27004","000","大阪南支店","大阪南","ｵｵｻｶﾐﾅﾐｼﾃﾝ","27125","大阪府大阪市住之江区北加賀屋５丁目","","","","","060","","53","","","1","69","69","","19","10"
"3006203","04/01/2026 00:00:00","12/31/9999 00:00:00","0","0","0","itg36186","03/05/2026 00:00:00","PVU_XP_1302","itg45886","03/31/2026 11:21:52","PVU_XP_1302","13149","0000001050","27004","000","八尾支店","八尾","ﾔｵｼﾃﾝ","27212","大阪府八尾市渋川町６丁目２－１１","","","","072-993-9200","075","","53","","","1","69","69","","19","10"
"3006204","04/01/2026 00:00:00","12/31/9999 00:00:00","0","0","0","itg36186","03/05/2026 00:00:00","PVU_XP_1302","itg45886","03/31/2026 11:21:52","PVU_XP_1302","13149","0000002000","27004","000","大阪第二営業部","大阪２","ｵｵｻｶﾀﾞｲ2ｴｲｷﾞﾖｳﾌﾞ","27211","大阪府茨木市上穂積４丁目１－５","","","","","165","","53","","","1","69","69","","19","10"
"3006205","04/01/2026 00:00:00","12/31/9999 00:00:00","0","0","0","itg36186","03/05/2026 00:00:00","PVU_XP_1302","itg45886","03/31/2026 11:21:52","PVU_XP_1302","13149","0000002010","27004","000","大阪北病院支店","大阪北病院","ｵｵｻｶｷﾀﾋﾞﾖｳｲﾝｼﾃﾝ","27211","大阪府茨木市上穂積４丁目１－５","","","","","095","","53","","","1","69","69","","19","10"
"3006206","04/01/2026 00:00:00","12/31/9999 00:00:00","0","0","0","itg36186","03/05/2026 00:00:00","PVU_XP_1302","itg45886","03/31/2026 11:21:52","PVU_XP_1302","13149","0000002020","27004","000","門真支店","門真","ｶﾄﾞﾏｼﾃﾝ","27223","大阪府門真市松生町","","","","","110","","53","","","1","69","69","","19","10"
"3006207","04/01/2026 00:00:00","12/31/9999 00:00:00","0","0","0","itg36186","03/05/2026 00:00:00","PVU_XP_1302","itg45886","03/31/2026 11:21:52","PVU_XP_1302","13149","0000002030","27004","000","交野支店","交野","ｶﾀﾉｼﾃﾝ","27230","大阪府交野市私部１丁目","","","","","125","","53","","","1","69","69","","19","10"
"3006208","04/01/2026 00:00:00","12/31/9999 00:00:00","0","0","0","itg36186","03/05/2026 00:00:00","PVU_XP_1302","itg45886","03/31/2026 11:21:52","PVU_XP_1302","13149","0000002040","27004","000","茨木第一支店","茨木１","ｲﾊﾞﾗｷﾀﾞｲ1ｼﾃﾝ","27211","大阪府茨木市上穂積４丁目１－５","","","","","145","","53","","","1","69","69","","19","10"
"3006209","04/01/2026 00:00:00","12/31/9999 00:00:00","0","0","0","itg36186","03/05/2026 00:00:00","PVU_XP_1302","itg45886","03/31/2026 11:21:52","PVU_XP_1302","13149","0000002050","27004","000","茨木第二支店","茨木２","ｲﾊﾞﾗｷﾀﾞｲ2ｼﾃﾝ","27211","大阪府茨木市上穂積４丁目１－５","","","","","160","","53","","","1","69","69","","19","10"
"3006210","04/01/2026 00:00:00","12/31/9999 00:00:00","0","0","0","itg36186","03/05/2026 00:00:00","PVU_XP_1302","itg45886","03/31/2026 11:21:52","PVU_XP_1302","13149","0000003000","27004","000","大阪第三営業部","大阪３","ｵｵｻｶﾀﾞｲ3ｴｲｷﾞﾖｳﾌﾞ","27144","大阪府堺市西区鳳東町","","","","","230","","53","","","1","69","69","","19","10"
"3006211","04/01/2026 00:00:00","12/31/9999 00:00:00","0","0","0","itg36186","03/05/2026 00:00:00","PVU_XP_1302","itg45886","03/31/2026 11:21:52","PVU_XP_1302","13149","0000003010","27004","000","大阪堺病院支店","大阪堺病院","ｵｵｻｶｻｶｲﾋﾞﾖｳｲﾝｼﾃﾝ","27144","大阪府堺市西区鳳東町６丁６２９","","","","","180","","53","","","1","69","69","","19","10"
"3006212","04/01/2026 00:00:00","12/31/9999 00:00:00","0","0","0","itg36186","03/05/2026 00:00:00","PVU_XP_1302","itg45886","03/31/2026 11:21:52","PVU_XP_1302","13149","0000003020","27004","000","堺第一支店","堺１","ｻｶｲ ﾀﾞｲ1 ｼﾃﾝ","27144","大阪府堺市西区鳳東町６丁６２９","","","","","200","","53","","","1","69","69","","19","10"
"3006213","04/01/2026 00:00:00","12/31/9999 00:00:00","0","0","0","itg36186","03/05/2026 00:00:00","PVU_XP_1302","itg45886","03/31/2026 11:21:52","PVU_XP_1302","13149","0000003030","27004","000","堺第二支店","堺２","ｻｶｲ ﾀﾞｲ2 ｼﾃﾝ","27144","大阪府堺市西区鳳東町６丁６２９","","","","","215","","53","","","1","69","69","","19","10"
"3006214","04/01/2026 00:00:00","12/31/9999 00:00:00","0","0","0","itg36186","03/05/2026 00:00:00","PVU_XP_1302","itg45886","03/31/2026 11:21:52","PVU_XP_1302","13149","0000003099","27004","000","大阪第三営業部その他","大阪３他","ｱﾙﾌﾚﾂｻ ｵｵｻｶ3 ｿﾉﾀ","27128","大阪府大阪市中央区石町２丁目","","","","","225","","53","","","3","69","69","","19","10"
"3006215","04/01/2026 00:00:00","12/31/9999 00:00:00","0","0","0","itg36186","03/05/2026 00:00:00","PVU_XP_1302","itg45886","03/31/2026 11:21:52","PVU_XP_1302","13149","0000004000","27004","000","京滋営業部","京滋","ｹｲｼﾞｴｲｷﾞﾖｳﾌﾞ","26109","京都府京都市伏見区中島北ノ口町２５","","","","075-623-5200","360","","53","","","1","69","69","","19","10"
"3006216","04/01/2026 00:00:00","12/31/9999 00:00:00","0","0","0","itg36186","03/05/2026 00:00:00","PVU_XP_1302","itg45886","03/31/2026 11:21:52","PVU_XP_1302","13149","0000004010","27004","000","京都病院支店","京都病院","ｷﾖｳﾄ ﾋﾞﾖｳｲﾝｼﾃﾝ","26109","京都府京都市伏見区中島北ノ口町２５","","","","075-623-5202","250","","53","","","1","69","69","","19","10"
"3006217","04/01/2026 00:00:00","12/31/9999 00:00:00","0","0","0","itg36186","03/05/2026 00:00:00","PVU_XP_1302","itg45886","03/31/2026 11:21:52","PVU_XP_1302","13149","0000004020","27004","000","京都第一支店","京都１","ｷﾖｳﾄﾀﾞｲ1ｼﾃﾝ","26109","京都府京都市伏見区中島北ノ口町２５","","","","075-623-5205","265","","53","","","1","69","69","","19","10"
"3006218","04/01/2026 00:00:00","12/31/9999 00:00:00","0","0","0","itg36186","03/05/2026 00:00:00","PVU_XP_1302","itg45886","03/31/2026 11:21:52","PVU_XP_1302","13149","0000004030","27004","000","京都第二支店","京都２","ｷﾖｳﾄﾀﾞｲ2ｼﾃﾝ","26109","京都府京都市伏見区中島北ノ口町２５","","","","075-623-5204","280","","53","","","1","69","69","","19","10"
"3006219","04/01/2026 00:00:00","12/31/9999 00:00:00","0","0","0","itg36186","03/05/2026 00:00:00","PVU_XP_1302","itg45886","03/31/2026 11:21:52","PVU_XP_1302","13149","0000004040","27004","000","京都第三支店","京都３","ｷﾖｳﾄﾀﾞｲ3ｼﾃﾝ","26109","京都府京都市伏見区中島北ノ口町２５","","","","075-623-5206","295","","53","","","1","69","69","","19","10"
"3006220","04/01/2026 00:00:00","12/31/9999 00:00:00","0","0","0","itg36186","03/05/2026 00:00:00","PVU_XP_1302","itg45886","03/31/2026 11:21:52","PVU_XP_1302","13149","0000004050","27004","000","福知山支店","福知山","ﾌｸﾁﾔﾏｼﾃﾝ","26201","京都府福知山市岩井","","","","","310","","53","","","1","69","69","","19","10"
"3006221","04/01/2026 00:00:00","12/31/9999 00:00:00","0","0","0","itg36186","03/05/2026 00:00:00","PVU_XP_1302","itg45886","03/31/2026 11:21:52","PVU_XP_1302","13149","0000004060","27004","000","滋賀支店","滋賀","ｼｶﾞｼﾃﾝ","25208","滋賀県栗東市野尻","","","","","335","","53","X","","1","69","69","","19","10"
"3006222","04/01/2026 00:00:00","12/31/9999 00:00:00","0","0","0","itg36186","03/05/2026 00:00:00","PVU_XP_1302","itg45886","03/31/2026 11:21:52","PVU_XP_1302","13149","0000004070","27004","000","長浜支店","長浜","ﾅｶﾞﾊﾏｼﾃﾝ","25203","滋賀県長浜市勝町","","","","","345","","53","X","","1","69","69","","19","10"
"3006223","04/01/2026 00:00:00","12/31/9999 00:00:00","0","0","0","itg36186","03/05/2026 00:00:00","PVU_XP_1302","itg45886","03/31/2026 11:21:52","PVU_XP_1302","13149","0000004099","27004","000","京滋営業部その他","京滋その他","ｹｲｼﾞｴｲｷﾞｮｳﾌﾞ ｿﾉﾀ","26109","京都府京都市伏見区中島北ノ口町２５","","","","","355","","53","","","3","69","69","","19","10"
"3006224","04/01/2026 00:00:00","12/31/9999 00:00:00","0","0","0","itg36186","03/05/2026 00:00:00","PVU_XP_1302","itg45886","03/31/2026 11:21:52","PVU_XP_1302","13149","0000005001","27004","000","姫路支店","姫路","ﾋﾒｼﾞｼﾃﾝ","28201","兵庫県姫路市町坪４６２－１","","","","","505","","53","","","1","69","69","","19","10"
"3006225","04/01/2026 00:00:00","12/31/9999 00:00:00","0","0","0","itg36186","03/05/2026 00:00:00","PVU_XP_1302","itg45886","03/31/2026 11:21:52","PVU_XP_1302","13149","0000005002","27004","000","但馬支店","但馬","ﾀｼﾞﾏｼﾃﾝ","28209","兵庫県豊岡市日高町土居","","","","","515","","53","","","1","69","69","","19","10"
"3006226","04/01/2026 00:00:00","12/31/9999 00:00:00","0","0","0","itg36186","03/05/2026 00:00:00","PVU_XP_1302","itg45886","03/31/2026 11:21:52","PVU_XP_1302","13149","0000005050","27004","000","阪神第二支店","阪神２","ﾊﾝｼﾝﾀﾞｲ2ｼﾃﾝ","28207","兵庫県伊丹市野間北３丁目","","","","","440","","53","","","1","69","69","","19","10"
"3006227","04/01/2026 00:00:00","12/31/9999 00:00:00","0","0","0","itg36186","03/05/2026 00:00:00","PVU_XP_1302","itg45886","03/31/2026 11:21:52","PVU_XP_1302","13149","0000005060","27004","000","北神支店","北神","ﾎｸｼﾝｼﾃﾝ","28204","兵庫県西宮市山口町阪神流通センター１丁目","","","","","450","","53","","","1","69","69","","19","10"
"3006228","04/01/2026 00:00:00","12/31/9999 00:00:00","0","0","0","itg36186","03/05/2026 00:00:00","PVU_XP_1302","itg45886","03/31/2026 11:21:52","PVU_XP_1302","13149","0000005070","27004","000","丹波支店","丹波","ﾀﾝﾊﾞｼﾃﾝ","28223","兵庫県丹波市氷上町石生","","","","","460","","53","","","1","69","69","","19","10"
"3006229","04/01/2026 00:00:00","12/31/9999 00:00:00","0","0","0","itg36186","03/05/2026 00:00:00","PVU_XP_1302","itg45886","03/31/2026 11:21:52","PVU_XP_1302","13149","0000005080","27004","000","明石支店","明石","ｱｶｼｼﾃﾝ","28111","兵庫県神戸市西区森友５丁目","","","","","475","","53","","","1","69","69","","19","10"
"3006230","04/01/2026 00:00:00","12/31/9999 00:00:00","0","0","0","itg36186","03/05/2026 00:00:00","PVU_XP_1302","itg45886","03/31/2026 11:21:52","PVU_XP_1302","13149","0000005090","27004","000","加古川支店","加古川","ｶｺｶﾞﾜｼﾃﾝ","28210","兵庫県加古川市加古川町河原","","","","","490","","53","","","1","69","69","","19","10"
"3006231","04/01/2026 00:00:00","12/31/9999 00:00:00","0","0","0","itg36186","03/05/2026 00:00:00","PVU_XP_1302","itg45886","03/31/2026 11:21:52","PVU_XP_1302","13149","0000005099","27004","000","兵庫営業部その他","兵庫その他","ﾋｮｳｺﾞｴｲｷﾞｮｳﾌﾞ ｿﾉﾀ","28101","兵庫県神戸市東灘区青木３丁目","","","","","525","","53","","","3","69","69","","19","10"
"3006232","04/01/2026 00:00:00","12/31/9999 00:00:00","0","0","0","itg36186","03/05/2026 00:00:00","PVU_XP_1302","itg45886","03/31/2026 11:21:52","PVU_XP_1302","13149","0000006020","27004","000","奈良南支店","奈良南","ﾅﾗﾐﾅﾐｼﾃﾝ","29205","奈良県橿原市醍醐町２５２－１","","","","","565","","53","","","1","69","69","","19","10"
